content_id,content,subject,sentiment_value,sentiment_word
13933,前脸好像不是2016款的啊！S是运动模式，点一下会有滴的一声响，然后车就跟打了鸡血样的浑身强劲得很！I是普通模式，默认的那种。我的2.0L动力在哪个路上都很有劲的，你的2.5更不用说啦！   ,动力,1,
12482,这颜色好看！内外都是！,外观,1,
13736,裸车，送了6000多的保养券，终身免费洗车，底盘装甲，钛合金发动机护板   ,操控,0,
13736,裸车，送了6000多的保养券，终身免费洗车，底盘装甲，钛合金发动机护板   ,动力,0,
13497,天津那批车。当时我在4s店的嫂子给我申请了一台。不过最终没有拿到。都被庞大总公司员工和汽车超市截胡了。当时政策是指导车价基础上打7折。我没要    ,价格,0,
1599,成都店免费洗车这事是本来就免费的竟然也被拿来优惠了。。。    ,价格,0,
8041,查看美孚中国官网，像是新出的 全新美孚1号™ 金装系列美孚国内终于有0w20了，不错。官网链接到天猫的网站，5L价格889元，也是真心不便宜。你用了么，说说感受如何？   ,价格,0,
2150,订金6000.月底到车，谈好车价指导价降8千    ,价格,0,
2191,涡轮介入后提速快，6缸8缸车扭矩马力虽然大，但是车身较重，提速没有2.0T的快，但是加速持久后劲足，感觉浑厚、厚重。冠道没开过，途观L就冲它的伪四驱，就别提它了···   ,动力,0,
11242,冷启动声音特别大，怠速也高,舒适性,-1,
14867,森林人性价比不高 操控完爆昂科威 进口和国产的区别,操控,0,
1444,昂科威内饰上档次，森林人操控和越野通过性更好，剩下的就看你的需要了。,内饰,0,
15744,95的好！如果92的跟95的品质相同，价格不同，质检局和物价局肯定不允许。一分钱一分货,价格,0,
3897,是啊，绝对是乞丐中的霸主，7气囊、四驱、电调座椅、倒车影像、大天窗。。。主流合资车乞丐版以上几个大配置会基本砍光。    ,舒适性,0,
5444,森林人配置没它好，外形大气    ,配置,0,
1227,车身刚性杠杆的！更多的，大家自己看，森林人值不值！！？,外观,0,
16105,我还是选森林人！我了解森林人，开起来操控很好，也省油好车。冠道不了解不评价，途观我没开过也不了解，但身边人都说不好。   ,操控,0,
13193,配置、内饰、动力，肯定昂科威，高富帅嘛。这些不是森林人强项。,配置,0,
13193,配置、内饰、动力，肯定昂科威，高富帅嘛。这些不是森林人强项。,内饰,0,
13193,配置、内饰、动力，肯定昂科威，高富帅嘛。这些不是森林人强项。,动力,0,
8712,我是2.0特装版，我觉得足够了，提速也可以，油耗也不高，就是超过120以后在加速就有点慢了，但谁又跑那么快干嘛？,油耗,0,
12122,买森还是考虑2.5跟2.0T的吧 2.0自吸的我没开过 反正1.5的昂科威肯定不行 你自己斟酌 要内饰面子还是要性能小众    ,内饰,0,
4705,拿性价比比动力比配置的话森林人没优势 反正我是选了森 进口货总归没有性价比    ,价格,0,
11630,我去年买的，车价没有优惠    ,价格,0,
8450,买车绝对不能买乞丐版，如果你预算不够还不如买crv，这个价格能买顶配的    ,价格,0,
529,在江苏，优惠17200送前后保险杠和踏板    ,价格,0,
13264,我说的是同样的价位，你没懂我的意思，你说不能买丐版，那我只能昂科威，    ,价格,0,
3463,我想要，看了两个多月的特装版了，就是价格谈不下来，寄我吧，非常感谢,价格,0,
4628,大家都说正品才有的声音，恭喜你了！！,舒适性,0,
13713,排气管隔热罩冷却的声音，发声位置在机舱部位,舒适性,0,
9165,今天去看的，2.0时尚加装2万，优惠1.2万，送6千多保养券。车价25.78万。    ,价格,0,
3482,有加装再优惠就贵了，裸车价优惠就可以哈。    ,价格,0,
8189,我也是15特装，2。5，加的摩特8100，启动声音非常大，行驶时声音很小，而且经常走到巷子里不按喇叭前面的人听不到，不知你是一直大还是最近大起来的，可以换换黑桶的新日石，主打静音。,舒适性,0,
1039,我是熄火后有噼里啪啦的金属声，论坛上请教老司机说是三元催化的声音，刚开始很介意，时间长了也没啥感觉了，响就响了,舒适性,0,
8866,我老公昨天定的优惠2万,价格,0,
4978,建议换喇叭，前场两分辨，后场同轴！再加个低音炮！功放四路就可以了！两路推前声场，两路桥接推低音！最好在价格DSP解码！四门3层隔音！综合音响效果再可接受范围之内了！！！,价格,0,
6338,我用金美孚0-40，这个油真的牛逼，高转速声音太好听了,舒适性,0,
4117,2.5的优惠多些。请问你是武汉那家店？    ,价格,0,
5632,2.0足够，2.5有烧机油的比例,动力,0,
4829,这个不好说！你可以在某宝看看，专用的主机！价位不好说！看自己的预算吧！！    ,价格,0,
8435,音响这个因人而异，适合自己就行！不过森林人的原车喇叭实在廉价！所以建议主机喇叭一起搞！    ,价格,0,
12761,倒车影像还能用吗？导航应该没了吧？    ,配置,0,
839,一瓶3M发动机清洗剂，一把牙刷，1小时搞定。那个清洗剂三、四十块钱。,动力,0,
2272,我也收到这个东西了，斯巴鲁寄过来的，很小的一张纸，上面写了比指导价低1万五。,价格,0,
9717,你开S模式转速就会升高500转左右，节气门也的开度也会变大，变速箱会尽量延迟换挡，动力略好一点点    ,动力,0,
4330,我就是担心2.5的烧机油才买了2.0的省心,动力,0,
12877,车架无损伤，发动机正常，涡轮正常就可以考虑。玩呗,动力,0,
10601,上周在4S保养，旁边有个车主自己换了曼牌的空滤，然后车子有时发动不了，换了原厂的空滤就没问题。 小工和我说副厂有这个概率的，就是感应器感应不到空气，就不启动发动机。 不知是真是假，给大家参考一下。,动力,0,
6610,车型，年款才能决定价格,价格,0,
15071,亏本了，我京东买了2次，原价105一升的，楼主你也用这油吗？你感觉怎么样，是否能微信或者QQ,价格,0,
4848,正常，还有哒哒的声音都是正常的,舒适性,0,
6162,我敢肯定新改款的话 会变成 缸内直喷自然吸气发动机、未必好！,动力,0,
406,看了，但是我老婆批的预算只有3000     ,价格,0,
7009,选at胎轮毂要小，比如16、17寸的；扁平比要大，至少用60的，要不轮胎和内衬之间塞得满满的如何应付搓板路炮弹坑,舒适性,0,
5337,Q5就是就是途观的加大版，还只是横向，空间操控都不好    ,空间,-1,
16799,有什么需要注意的吗，总觉得发动机舱的里结构复杂，怕洗坏了。谢谢您！    ,动力,0,
10245,赶紧补吧，这事儿挺长时间了，变速箱缺油低速异响。,动力,-1,
10426,与行驶路况有很大关系，本人2.5，13款，如在高速定速在80，则油耗在5、6，如定速在100，油耗则为6、5，如定速在120，油耗在7，2左右,油耗,0,
8653,谢谢回答！我是这次想换胜牌机油，上面贴的标签说换机油前先用胜牌发动机内部清洗剂清洗一下，所以有些纠结，到论坛找懂行的问问。   ,动力,0,
3425,“感觉很脆弱，很薄 ”  一看就是纯正国产车神   安全性能全靠感觉和关门声,操控,0,
2812,什么时候大换代，不知道烧机油能否有改善,动力,0,
1203,缠胶布没用，如果你后排坐了人靠着不响就肯定是这个问题。如果坐着人也响就排除后排座锁扣的问题。   ,空间,0,
15097,还是荣放的性价比更高，森林人性价比不高,价格,0,
7971,荣放外观是可以接受，就是室内味道相对大很多！所以一下子比较失望。   ,舒适性,-1,
7971,荣放外观是可以接受，就是室内味道相对大很多！所以一下子比较失望。   ,外观,0,
11645,2.O动力稍欠，2OT与其实2OT相比配置太人低，价格偏高，选车真是痛苦       ,价格,0,
10624,荣放性价比高   丰田质量可靠  就是悬挂比森林人硬，没有森林人悬挂的韧性，当时主要是因为后面的公主坟和不能打开的天窗放弃了荣放,价格,0,
3857,不至于烧的那么厉害吧，我在4s找修理师傅聊天，他说新款都不烧机油了，我感觉他不像在骗我    ,动力,0,
1070,一般设置和门同步，有过两次后排阅读灯开了一晚上，第二天09-10点才发现，不过没有异常，照样有电。,空间,1,
15079,烧机油又如何？烧机油照样跑个2，30万发动机无恙，不必太当回事。,动力,0,
4415,好车是越快越稳，方向盘也是越快越沉的    ,操控,0,
8455,告别棒棒糖了，恭喜恭喜。看这几天有人晒的据说10月上市的5个新款，估计这个特装版跟以前的一样周期很短。新款要告别棒棒糖就得上指导价30万的尊贵ES版了。,价格,0,
322,我的森林人味道很小，同事的奇骏都把他熏出眼泪了。用料还是有区别的。,舒适性,0,
3411,4S店询问价格了，2010款2.5的，4700元左右，看我一会又说，不洗水箱等再优惠点4300元左右。,价格,0,
11837,16款的导航实在太差了，尽然用的是WINCE系统，屏幕反光速度慢，导航升级还要付钱。,配置,0,
825,如果不是长期山路或者高海拔，2.0够用。长期的话，考虑价格就2.5把，别怕烧机油，备点机油。不然就考虑换车。   ,价格,0,
8983,14款2.5豪，一直92，两年四个月跑6.3万，平均油耗8.6，高速一般7.8,油耗,0,
1368,2013，2.5i，综合油耗10.6,油耗,0,
11513,3万五公里。。我是因为和保养师傅说的保养前一天偶尔听到车子有声音，我说是不是哪里松动了还是怎么，他就帮我检查了轴承，没收钱    ,舒适性,0,
7377,危险！尤其你没有换轮胎。一般车的原车都是四季胎。,舒适性,0,
461,看了半天没搞明白，你在轮胎上装检测发射模块了吗？   ,舒适性,0,
4403,我看到你前段时间弄了导航 。。。以后开车小心点。。。,配置,0,
4028,不用另装 咱们的轮胎里有胎压传感器 只是不显示数值 现在新出的 设备可以接受到咱们原车的信号了    ,舒适性,0,
14691,Cvt的变速箱和助力油不行了吧    ,动力,0,
4827,ES加1万3，并且优惠缩减是必然的。据说只有2.5豪导ES和2.5尊贵ES两个，主力车型2.0时尚没有ES，估计还是怕加价后总价太高了。    ,价格,0,
1855,关键是倒车影像和方向盘控制能实现么    ,操控,0,
10343,我记得不是很清楚排量了，作为中薪价层还是小众车没那么引人注目 ，我的是16款。    ,价格,0,
1494,同为2.0，一万公里，平均油耗8.6,油耗,0,
8724,4S老总的森林人也是用这个主机，倒车影像和方向盘控制都可以实现，明天去拆了研究一下    ,操控,0,
12463,等你吧倒车后视和方向盘控制弄好了我在淘，呵呵    ,操控,0,
2120,确实便宜！但为啥不能出个用schrader传感器，在原车dvd导航上集成显示的呢？一个太阳能显示器摆在那里太碍眼了，看着闹心。,配置,0,
10037,你这价钱太高了，我这全系优惠1.5,价格,-1,
9095,好像老q5的四驱，高速稳定性，底盘质感，噪音，内饰等都强于森吧？本来就不是一个档次的车。森离地间隙，后排空间有优势。    ,舒适性,0,
9095,好像老q5的四驱，高速稳定性，底盘质感，噪音，内饰等都强于森吧？本来就不是一个档次的车。森离地间隙，后排空间有优势。    ,空间,1,
9095,好像老q5的四驱，高速稳定性，底盘质感，噪音，内饰等都强于森吧？本来就不是一个档次的车。森离地间隙，后排空间有优势。    ,内饰,0,
9781,各有所爱吧，我比较更侧向于性能    ,操控,0,
2508,不要侥幸，胎壁本来就薄，这情况坚决换，实在不舍得就试试轮胎内同一个位置补胎加厚，然后把轮胎放在后轮,舒适性,0,
15891,看你在乎哪方面，森林人就是四驱强力，发动机有特色，内饰一般，crv内饰较好，避震较软。2.0动力尚可，与2.5相比油耗低了大约0.5L，工信部油耗较低，仅仅具有参考性！,动力,1,
